,gender,age,marital_status,job_position,credit_sum,credit_month,tariff_id,score_shk,education,living_region,monthly_income,credit_count,overdue_credit_count,open_account_flg,month_payment,payment_income_part
166829,M,30.0,MAR,SPC,21111.2,12,1_5,0.366646,SCH,яюлюпяйюъ,35000.0,2.0,0.0,0,1759.2666666666667,0.0502647619047619
159900,M,25.0,UNM,SPC,25258.0,12,1_6,0.582611,GRD,йюпювюебн-вепйеяяйюъ,30000.0,0.0,0.0,0,2104.8333333333335,0.07016111111111112
120734,M,49.0,MAR,BIS,26338.0,10,1_6,0.477533,SCH,ярюбпнонкэяйхи,70000.0,2.0,0.0,0,2633.8,0.03762571428571429
116738,F,27.0,MAR,SPC,27989.0,12,1_6,0.596763,SCH,йпюямндюпяйхи,25000.0,2.0,0.0,0,2332.4166666666665,0.09329666666666667
106752,M,56.0,MAR,DIR,13141.18,10,1_1,0.321808,GRD,лняйнбяйюъ,100000.0,3.0,0.0,1,1314.118,0.013141179999999999
121171,M,49.0,MAR,SPC,33642.0,12,1_17,0.309478,GRD,аюьйнпрнярюм,80000.0,4.0,0.0,0,2803.5,0.03504375
92956,M,48.0,MAR,ATP,18714.0,12,1_3,0.390952,SCH,лняйбю,45000.0,3.0,0.0,0,1559.5,0.03465555555555556
49012,M,37.0,MAR,SPC,16191.9,12,1_24,0.347139,SCH,юярпюуюмяйюъ,40000.0,2.0,0.0,0,1349.325,0.033733125
168474,F,29.0,MAR,SPC,9370.21,6,1_1,0.428686,SCH,рскэяйюъ,32000.0,3.0,0.0,0,1561.7016666666666,0.04880317708333333
7241,F,37.0,MAR,SPC,23729.0,6,1_43,0.589306,SCH,хпйсряйюъ,20000.0,0.0,0.0,1,3954.8333333333335,0.19774166666666668
7201,F,42.0,UNM,UMN,24648.0,10,1_1,0.374993,GRD,йюклшйхъ,33800.0,5.0,0.0,0,2464.8,0.07292307692307692
15213,F,27.0,MAR,UMN,26089.0,12,1_4,0.416426,GRD,яюмйр-оерепаспц,40000.0,0.0,0.0,0,2174.0833333333335,0.054352083333333336
135807,M,28.0,MAR,SPC,12000.0,3,1_6,0.136221,GRD,лняйбю,105000.0,0.0,0.0,0,4000.0,0.0380952380952381
79372,F,30.0,DIV,SPC,12859.0,10,1_1,0.446653,SCH,бнпнмефяйюъ,25000.0,3.0,0.0,0,1285.9,0.051436
76432,M,22.0,UNM,UMN,30518.0,10,1_6,0.699452,SCH,уюаюпнбяйхи,40000.0,-1.0,-1.0,0,3051.8,0.076295
27628,F,38.0,UNM,SPC,6687.0,6,1_1,0.502938,UGR,векъахмяйюъ,53500.0,2.0,0.0,0,1114.5,0.020831775700934578
40788,F,21.0,MAR,SPC,46278.0,10,1_6,0.764735,SCH,йпюямндюпяйхи,23000.0,-1.0,-1.0,0,4627.8,0.20120869565217392
1714,F,34.0,UNM,SPC,26268.0,10,1_6,0.552794,SCH,уюаюпнбяйхи,40000.0,-1.0,-1.0,1,2626.8,0.06567
42069,M,64.0,UNM,SPC,10266.0,4,1_4,0.37472,GRD,йюкхмхмцпюдяйюъ,50000.0,2.0,0.0,0,2566.5,0.05133
153606,M,27.0,UNM,SPC,27089.0,10,1_1,0.434711,GRD,пнярнбяйюъ,20000.0,1.0,0.0,0,2708.9,0.135445
19695,F,32.0,UNM,SPC,20018.0,18,1_1,0.379817,SCH,йпюямнъпяйхи,30000.0,-1.0,-1.0,0,1112.111111111111,0.03707037037037037
93086,M,21.0,UNM,SPC,75968.0,10,1_6,0.639229,SCH,яюую/ъйсрхъ/,45000.0,-1.0,-1.0,1,7596.8,0.1688177777777778
7228,F,53.0,DIV,SPC,69649.0,12,1_1,0.483531,SCH,яюую/ъйсрхъ/,43000.0,3.0,0.0,0,5804.083333333333,0.13497868217054262
32638,M,51.0,MAR,SPC,18348.0,18,1_1,0.407153,SCH,яюпюрнбяйюъ,30000.0,4.0,0.0,0,1019.3333333333334,0.03397777777777778
93052,F,34.0,UNM,SPC,32885.0,10,1_32,0.491468,SCH,оемгемяйюъ,20000.0,1.0,0.0,1,3288.5,0.164425
118854,M,47.0,MAR,SPC,14209.0,10,1_1,0.448206,SCH,яюпюрнбяйюъ,32500.0,1.0,0.0,0,1420.9,0.04372
45400,M,35.0,MAR,SPC,28600.0,10,1_32,0.508909,UGR,ебпеияйюъ,50000.0,3.0,0.0,0,2860.0,0.0572
74862,F,30.0,MAR,UMN,19302.22,10,1_32,0.436808,GRD,рюрюпярюм,20000.0,0.0,0.0,0,1930.2220000000002,0.09651110000000002
24416,F,43.0,DIV,SPC,13482.0,10,1_16,0.435368,SCH,лняйнбяйюъ,35000.0,4.0,0.0,0,1348.2,0.03852
113731,F,23.0,UNM,SPC,17970.0,12,1_6,0.602151,SCH,уюаюпнбяйхи,33000.0,2.0,0.0,1,1497.5,0.04537878787878788
94453,F,32.0,DIV,SPC,51550.0,36,1_9,0.43598,GRD,ярюбпнонкэяйхи,25000.0,3.0,0.0,0,1431.9444444444443,0.057277777777777775
2427,M,41.0,MAR,SPC,24135.0,24,1_1,0.506408,SCH,уюмрш-люмяхияйхи,65000.0,2.0,0.0,1,1005.625,0.015471153846153846
118104,F,27.0,MAR,SPC,15509.0,12,1_1,0.384972,GRD,мнбняхахпяйюъ,16000.0,-1.0,-1.0,0,1292.4166666666667,0.08077604166666667
146112,F,40.0,MAR,SPC,15808.0,10,1_1,0.457078,GRD,векъахмяйюъ,35000.0,0.0,0.0,0,1580.8,0.04516571428571428
115394,F,43.0,MAR,SPC,20137.0,24,1_1,0.592929,SCH,юлспяйюъ,30000.0,2.0,0.0,0,839.0416666666666,0.027968055555555555
101182,F,44.0,UNM,SPC,18595.0,12,1_6,0.754505,SCH,векъахмяйюъ,30000.0,3.0,0.0,0,1549.5833333333333,0.05165277777777778
126610,F,27.0,CIV,SPC,15358.0,10,1_5,0.558468,SCH,йспцюмяйюъ,12000.0,0.0,0.0,0,1535.8,0.12798333333333334
26720,F,62.0,UNM,SPC,22099.0,12,1_1,0.4355,SCH,юлспяйюъ,40000.0,6.0,0.0,1,1841.5833333333333,0.04603958333333333
75286,F,31.0,MAR,SPC,14848.0,10,1_6,0.611535,SCH,гюаюийюкэяйхи,20000.0,1.0,0.0,0,1484.8,0.07424
83421,M,26.0,UNM,SPC,16189.0,10,1_1,0.450418,SCH,апъмяйюъ,25000.0,2.0,0.0,0,1618.9,0.06475600000000001
162702,F,48.0,MAR,SPC,10782.0,12,1_5,0.411614,GRD,яюлюпяйюъ,25000.0,3.0,0.0,0,898.5,0.03594
162657,F,44.0,UNM,SPC,13318.18,12,1_1,0.497073,SCH,йелепнбяйюъ,18000.0,1.0,0.0,0,1109.8483333333334,0.06165824074074074
71209,F,22.0,UNM,SPC,54866.7,12,1_24,0.444116,UGR,яюмйр-оерепаспц,45000.0,1.0,0.0,0,4572.224999999999,0.10160499999999999
74293,M,25.0,MAR,SPC,69990.0,14,1_0,0.273657,GRD,ярюбпнонкэяйхи,35000.0,2.0,0.0,0,4999.285714285715,0.14283673469387756
140419,M,29.0,UNM,SPC,84578.0,12,1_6,0.685871,GRD,йюксфяйюъ,70000.0,4.0,0.0,0,7048.166666666667,0.10068809523809524
86584,M,31.0,MAR,SPC,57789.0,10,1_6,0.7724,GRD,ябепдкнбяйюъ,35000.0,0.0,0.0,0,5778.9,0.16511142857142855
148003,M,42.0,MAR,SPC,15576.67,10,1_6,0.618233,SCH,яюпюрнбяйюъ,40000.0,1.0,0.0,0,1557.667,0.038941674999999995
166616,M,24.0,UNM,SPC,25911.9,10,1_19,0.487284,GRD,яюмйр-оерепаспц,50000.0,1.0,0.0,1,2591.19,0.0518238
16508,F,23.0,DIV,SPC,15240.0,12,1_6,0.621631,GRD,векъахмяйюъ,30000.0,3.0,0.0,0,1270.0,0.042333333333333334
132170,M,36.0,MAR,SPC,39990.0,10,1_1,0.334248,SCH,лняйнбяйюъ,50000.0,1.0,0.0,0,3999.0,0.07998
21666,M,28.0,UNM,NOR,12815.91,12,1_6,0.652305,GRD,юдшцеъ,19000.0,1.0,0.0,0,1067.9925,0.05621013157894737
432,M,42.0,CIV,SPC,13039.0,18,1_1,0.375103,SCH,ябепдкнбяйюъ,30000.0,3.0,0.0,0,724.3888888888889,0.024146296296296298
31360,F,44.0,DIV,SPC,19470.0,10,1_32,0.348731,GRD,ъпнякюбяйюъ,15000.0,1.0,0.0,1,1947.0,0.1298
114127,F,52.0,DIV,SPC,13219.0,12,1_1,0.445767,SCH,апъмяйюъ,20000.0,2.0,1.0,1,1101.5833333333333,0.055079166666666665
6044,M,40.0,MAR,SPC,21348.0,12,1_2,0.325629,GRD,лняйбю,50000.0,2.0,0.0,0,1779.0,0.03558
138926,F,22.0,UNM,SPC,19780.0,14,1_9,0.4522,GRD,юярпюуюмяйюъ,25000.0,1.0,0.0,0,1412.857142857143,0.05651428571428572
169244,F,58.0,MAR,SPC,56659.0,12,1_1,0.383336,GRD,ршбю,55140.0,4.0,0.0,1,4721.583333333333,0.08562900495707894
34821,F,48.0,MAR,SPC,47990.0,12,1_5,0.303103,SCH,яюмйр-оерепаспц,70000.0,2.0,0.0,1,3999.1666666666665,0.05713095238095238
1348,F,58.0,UNM,ATP,29401.0,10,1_32,0.493468,SCH,ярюбпнонкэяйхи,38000.0,6.0,0.0,1,2940.1,0.07737105263157895
22844,M,28.0,MAR,SPC,13738.0,12,1_1,0.447116,SCH,йпюямндюпяйхи,30000.0,1.0,0.0,1,1144.8333333333333,0.03816111111111111
66497,M,31.0,UNM,SPC,29659.0,12,1_1,0.361498,GRD,йелепнбяйюъ,50000.0,2.0,0.0,0,2471.5833333333335,0.04943166666666667
11002,M,28.0,MAR,SPC,15366.0,10,1_32,0.436721,SCH,люпхищк,20000.0,2.0,0.0,0,1536.6,0.07683
126750,F,20.0,UNM,SPC,44289.0,12,1_6,0.579062,SCH,уюмрш-люмяхияйхи,52000.0,-1.0,-1.0,0,3690.75,0.07097596153846154
114736,F,29.0,MAR,SPC,12540.0,6,1_5,0.328384,GRD,йпюямндюпяйхи,45000.0,2.0,0.0,0,2090.0,0.04644444444444444
9090,M,24.0,UNM,SPC,16040.0,10,1_5,0.513721,UGR,яюлюпяйюъ,15000.0,1.0,0.0,0,1604.0,0.10693333333333334
111976,F,33.0,UNM,SPC,30990.0,6,1_6,0.508528,GRD,оепляйхи,25000.0,1.0,0.0,0,5165.0,0.2066
117205,F,42.0,UNM,SPC,51969.0,6,1_44,0.522615,SCH,уюмрш-люмяхияйхи,65000.0,1.0,0.0,1,8661.5,0.13325384615384617
160329,F,33.0,UNM,UMN,18164.44,10,1_32,0.357592,GRD,векъахмяйюъ,35000.0,1.0,0.0,1,1816.444,0.0518984
113476,F,52.0,MAR,SPC,16958.89,10,1_1,0.482295,SCH,аюьйнпрнярюм,15000.0,3.0,0.0,1,1695.889,0.11305926666666666
87476,M,43.0,MAR,BIS,29000.0,5,1_5,0.1239,GRD,опхлнпяйхи,200000.0,1.0,0.0,0,5800.0,0.029
113415,F,32.0,UNM,SPC,13670.0,12,1_1,0.401334,SCH,аспърхъ,35000.0,3.0,0.0,1,1139.1666666666667,0.03254761904761905
141432,M,47.0,MAR,SPC,23371.0,10,1_6,0.506478,GRD,йюкхмхмцпюдяйюъ,30000.0,3.0,0.0,0,2337.1,0.07790333333333332
60255,F,33.0,MAR,SPC,15286.67,10,1_1,0.493867,SCH,ябепдкнбяйюъ,18000.0,2.0,0.0,0,1528.667,0.08492594444444444
6121,F,29.0,MAR,SPC,9809.0,16,1_1,0.345226,SCH,оемгемяйюъ,20000.0,4.0,0.0,0,613.0625,0.030653125
26143,M,34.0,MAR,BIS,12340.0,6,1_1,0.171374,PGR,лняйбю,120000.0,4.0,0.0,1,2056.6666666666665,0.017138888888888888
8010,F,20.0,UNM,SPC,34453.33,10,1_6,0.661113,UGR,рюрюпярюм,23000.0,-1.0,-1.0,0,3445.333,0.14979708695652175
101894,F,29.0,DIV,SPC,6390.0,6,1_1,0.305052,GRD,яюмйр-оерепаспц,31000.0,2.0,0.0,0,1065.0,0.03435483870967742
34765,M,28.0,UNM,SPC,16339.0,10,1_1,0.495816,GRD,йюкхмхмцпюдяйюъ,40000.0,0.0,0.0,0,1633.9,0.0408475
79529,M,57.0,WID,UMN,16358.0,10,1_32,0.394577,SCH,опхлнпяйхи,40000.0,1.0,0.0,0,1635.8,0.040895
95881,F,37.0,MAR,BIS,79990.0,12,1_9,0.330246,GRD,ярюбпнонкэяйхи,35000.0,1.0,0.0,0,6665.833333333333,0.19045238095238096
160120,M,52.0,MAR,SPC,11960.0,10,1_1,0.443564,SCH,рюланбяйюъ,25000.0,2.0,0.0,0,1196.0,0.04784
57551,M,34.0,MAR,SPC,25769.0,10,1_43,0.567629,SCH,йхпнбяйюъ,20000.0,0.0,0.0,0,2576.9,0.12884500000000002
77003,F,55.0,UNM,SPC,22518.0,10,1_6,0.579831,SCH,ярюбпнонкэяйхи,18000.0,1.0,0.0,0,2251.8,0.12510000000000002
97944,F,34.0,MAR,SPC,5380.0,6,1_1,0.465897,SCH,рбепяйюъ,25000.0,2.0,0.0,1,896.6666666666666,0.035866666666666665
104890,M,22.0,MAR,SPC,11179.0,10,1_1,0.480036,SCH,пнярнбяйюъ,30000.0,1.0,0.0,0,1117.9,0.037263333333333336
181,M,36.0,MAR,SPC,15695.0,10,1_32,0.390335,GRD,яюмйр-оерепаспц,50000.0,3.0,0.0,0,1569.5,0.03139
35925,F,39.0,MAR,SPC,13869.0,10,1_1,0.436329,SCH,рюрюпярюм,12000.0,1.0,0.0,0,1386.9,0.11557500000000001
5607,F,46.0,DIV,SPC,24289.0,6,1_6,0.566304,SCH,хпйсряйюъ,29000.0,3.0,0.0,0,4048.1666666666665,0.1395919540229885
102205,F,25.0,MAR,SPC,6990.0,3,1_1,0.653734,GRD,рчлемяйюъ,20000.0,-1.0,-1.0,1,2330.0,0.1165
125513,F,39.0,MAR,SPC,64337.0,18,1_1,0.427385,GRD,лняйнбяйюъ,60000.0,0.0,0.0,1,3574.277777777778,0.059571296296296296
3118,F,23.0,MAR,SPC,52488.0,10,1_44,0.505745,SCH,бнкцнцпюдяйюъ,40000.0,2.0,0.0,0,5248.8,0.13122
83189,F,37.0,MAR,SPC,7070.0,10,1_1,0.531028,SCH,йпюямнъпяйхи,15000.0,0.0,0.0,0,707.0,0.04713333333333333
120140,F,26.0,MAR,UMN,16169.0,10,1_1,0.453108,SCH,ебпеияйюъ,25000.0,2.0,0.0,0,1616.9,0.064676
137902,M,27.0,UNM,SPC,18669.0,10,1_4,0.475584,SCH,йнлх,50000.0,0.0,0.0,0,1866.9,0.037338
85456,M,25.0,UNM,SPC,23990.0,10,1_6,0.761965,GRD,яюую/ъйсрхъ/,75000.0,1.0,0.0,0,2399.0,0.03198666666666666
50953,M,27.0,MAR,UMN,11828.0,10,1_1,0.231186,UGR,лняйбю,65000.0,1.0,0.0,0,1182.8,0.018196923076923076
115409,F,32.0,CIV,SPC,12141.0,12,1_5,0.660388,SCH,векъахмяйюъ,30000.0,2.0,0.0,1,1011.75,0.033725
49862,F,39.0,UNM,SPC,22455.0,10,1_23,0.519575,GRD,аюьйнпрнярюм,50000.0,3.0,0.0,0,2245.5,0.04491
104123,M,24.0,UNM,SPC,22108.0,10,1_1,0.329317,SCH,бнпнмефяйюъ,25000.0,1.0,0.0,0,2210.8,0.08843200000000001
3455,M,52.0,DIV,SPC,9508.0,12,1_1,0.384498,SCH,йелепнбяйюъ,25000.0,3.0,0.0,0,792.3333333333334,0.03169333333333334
118641,M,27.0,UNM,SPC,17991.0,6,1_1,0.351099,GRD,мнбняхахпяйюъ,19225.0,-1.0,-1.0,1,2998.5,0.15596879063719116
98806,F,35.0,MAR,SPC,14659.0,10,1_6,0.594905,GRD,йпюямнъпяйхи,43000.0,4.0,1.0,0,1465.9,0.03409069767441861
53307,F,27.0,DIV,UMN,13078.0,10,1_6,0.621426,SCH,йпюямнъпяйхи,45000.0,0.0,0.0,0,1307.8,0.029062222222222222
102498,F,21.0,UNM,SPC,12112.5,12,1_6,0.57686,SCH,аюьйнпрнярюм,15000.0,1.0,0.0,0,1009.375,0.06729166666666667
70975,M,28.0,UNM,UMN,33190.0,10,1_32,0.415019,SCH,ябепдкнбяйюъ,40000.0,6.0,0.0,1,3319.0,0.082975
8231,M,31.0,MAR,SPC,22990.0,12,1_1,0.305052,GRD,мхфецнпндяйюъ,45000.0,1.0,0.0,0,1915.8333333333333,0.04257407407407407
115128,F,35.0,DIV,SPC,17010.0,24,1_4,0.767284,GRD,ярюбпнонкэяйхи,25000.0,-1.0,-1.0,0,708.75,0.02835
114987,M,23.0,UNM,SPC,24189.0,10,1_43,0.710974,SCH,йпюямнъпяйхи,35000.0,1.0,0.0,1,2418.9,0.06911142857142857
139776,F,38.0,MAR,SPC,10040.43,6,1_1,0.377715,SCH,яюлюпяйюъ,15000.0,3.0,0.0,0,1673.405,0.11156033333333333
88910,M,26.0,UNM,SPC,20019.0,10,1_6,0.683164,SCH,ялнкемяйюъ,25000.0,1.0,0.0,0,2001.9,0.08007600000000001
163271,F,25.0,DIV,SPC,56717.0,18,1_1,0.385812,SCH,йпюямндюпяйхи,30000.0,2.0,0.0,1,3150.9444444444443,0.10503148148148148
87030,F,46.0,MAR,WRK,6790.0,6,1_4,0.513516,UGR,юкрюияйхи,25000.0,3.0,0.0,1,1131.6666666666667,0.04526666666666667
8228,M,33.0,MAR,SPC,21859.0,12,1_6,0.597825,SCH,векъахмяйюъ,35000.0,1.0,0.0,0,1821.5833333333333,0.052045238095238096
70592,M,29.0,UNM,SPC,20908.0,12,1_3,0.667887,SCH,лняйнбяйюъ,55000.0,0.0,0.0,1,1742.3333333333333,0.031678787878787876
59604,F,34.0,UNM,UMN,7937.0,4,1_4,0.426213,GRD,йнлх,23000.0,1.0,0.0,0,1984.25,0.08627173913043479
72209,M,32.0,UNM,SPC,17991.0,24,1_4,0.405746,GRD,йюксфяйюъ,35000.0,2.0,0.0,0,749.625,0.02141785714285714
124411,M,42.0,UNM,PNA,7179.0,12,1_6,0.698721,SCH,юкрюияйхи,15000.0,1.0,0.0,1,598.25,0.03988333333333333
86803,M,31.0,DIV,SPC,25407.0,10,1_32,0.384129,SCH,уюмрш-люмяхияйхи,55000.0,2.0,0.0,0,2540.7,0.04619454545454545
28040,M,53.0,UNM,SPC,64791.9,10,1_19,0.389405,SCH,яюмйр-оерепаспц,50000.0,1.0,0.0,0,6479.1900000000005,0.1295838
14252,M,31.0,MAR,SPC,17964.0,10,1_32,0.456141,SCH,сдлспряйюъ,30000.0,1.0,0.0,0,1796.4,0.05988
132706,M,22.0,UNM,SPC,26541.0,16,1_9,0.557895,SCH,ябепдкнбяйюъ,35000.0,0.0,0.0,1,1658.8125,0.04739464285714286
29821,F,25.0,MAR,SPC,25989.0,12,1_6,0.659661,UGR,хпйсряйюъ,15000.0,0.0,0.0,0,2165.75,0.14438333333333334
139151,M,30.0,MAR,SPC,10791.0,12,1_6,0.414455,PGR,рскэяйюъ,25000.0,6.0,0.0,0,899.25,0.03597
42497,F,20.0,UNM,UMN,50608.0,12,1_6,0.587385,SCH,юдшцеъ,46000.0,-1.0,-1.0,1,4217.333333333333,0.09168115942028984
55877,F,31.0,UNM,SPC,41257.0,10,1_1,0.360687,GRD,уюаюпнбяйхи,50000.0,4.0,0.0,0,4125.7,0.08251399999999999
52511,M,48.0,MAR,SPC,21278.4,12,1_0,0.335739,SCH,ярюбпнонкэяйхи,12000.0,1.0,0.0,0,1773.2,0.14776666666666666
100589,M,34.0,MAR,SPC,74989.8,10,1_22,0.452035,SCH,яюмйр-оерепаспц,80000.0,-1.0,-1.0,0,7498.9800000000005,0.09373725000000001
49998,M,30.0,MAR,SPC,78069.0,24,1_1,0.628245,GRD,яюуюкхмяйюъ,50000.0,3.0,0.0,0,3252.875,0.0650575
65005,F,26.0,UNM,SPC,54882.0,10,1_16,0.41829,GRD,бнкнцндяйюъ,30000.0,1.0,0.0,0,5488.2,0.18294
164235,M,31.0,MAR,SPC,26679.0,10,1_6,0.629781,GRD,бнпнмефяйюъ,50000.0,0.0,0.0,0,2667.9,0.053358
78427,M,55.0,MAR,DIR,98553.0,24,1_9,0.417918,GRD,бнкнцндяйюъ,50000.0,4.0,0.0,0,4106.375,0.0821275
99692,F,48.0,MAR,SPC,15066.67,10,1_1,0.498219,SCH,рчлемяйюъ,15000.0,6.0,0.0,1,1506.667,0.10044446666666666
36661,F,45.0,UNM,SPC,39990.0,18,1_1,0.455038,UGR,пнярнбяйюъ,35000.0,2.0,0.0,0,2221.6666666666665,0.06347619047619048
101012,M,27.0,UNM,SPC,16378.0,6,1_3,0.523545,GRD,йюпекхъ,50000.0,3.0,0.0,0,2729.6666666666665,0.05459333333333333
156773,M,30.0,MAR,SPC,29225.0,10,1_32,0.394475,SCH,мхфецнпндяйюъ,30000.0,1.0,0.0,0,2922.5,0.09741666666666667
41422,F,29.0,UNM,SPC,72169.0,10,1_6,0.538038,UGR,лняйбю,65000.0,3.0,0.0,0,7216.9,0.11102923076923077
39126,F,42.0,UNM,SPC,15019.0,10,1_6,0.558408,GRD,скэъмнбяйюъ,13000.0,0.0,0.0,0,1501.9,0.11553076923076924
40459,M,42.0,MAR,SPC,37990.0,10,1_4,0.336255,GRD,йнлх,41000.0,4.0,0.0,0,3799.0,0.09265853658536585
122854,F,49.0,DIV,SPC,20144.7,12,1_24,0.347507,GRD,лняйбю,45000.0,4.0,0.0,0,1678.7250000000001,0.037305000000000005
44986,M,40.0,MAR,SPC,17568.0,10,1_1,0.501844,SCH,аюьйнпрнярюм,25000.0,0.0,0.0,0,1756.8,0.070272
58743,M,27.0,UNM,UMN,23719.0,10,1_1,0.396597,SCH,лняйбю,50000.0,4.0,0.0,0,2371.9,0.047438
6513,M,29.0,MAR,SPC,15739.0,10,1_43,0.586547,SCH,нпемаспцяйюъ,25000.0,0.0,0.0,0,1573.9,0.062956
5794,M,39.0,MAR,SPC,21619.75,6,1_5,0.218824,GRD,яюлюпяйюъ,25000.0,0.0,0.0,0,3603.2916666666665,0.14413166666666666
80845,F,37.0,CIV,BIS,33380.0,14,1_0,0.325426,SCH,ярюбпнонкэяйхи,50000.0,3.0,0.0,0,2384.285714285714,0.04768571428571428
162243,F,32.0,MAR,SPC,14068.0,10,1_43,0.592846,SCH,аюьйнпрнярюм,32000.0,0.0,0.0,0,1406.8,0.0439625
81421,M,64.0,MAR,PNA,16014.0,10,1_32,0.467748,GRD,рскэяйюъ,12000.0,1.0,0.0,0,1601.4,0.13345
17186,M,27.0,UNM,SPC,47223.0,10,1_16,0.491359,UGR,лняйбю,60000.0,2.0,0.0,0,4722.3,0.078705
12079,F,38.0,MAR,SPC,19370.0,10,1_6,0.371077,SCH,апъмяйюъ,18000.0,1.0,0.0,0,1937.0,0.10761111111111112
153651,M,33.0,MAR,SPC,51180.0,12,1_1,0.432952,GRD,рюрюпярюм,98000.0,1.0,0.0,0,4265.0,0.04352040816326531
83452,F,32.0,CIV,SPC,38721.6,10,1_2,0.369572,GRD,яюлюпяйюъ,25000.0,0.0,0.0,0,3872.16,0.1548864
51582,F,29.0,CIV,SPC,46971.9,10,1_23,0.5969,GRD,яюмйр-оерепаспц,57000.0,2.0,1.0,0,4697.1900000000005,0.08240684210526317
21580,F,49.0,WID,SPC,13510.0,12,1_9,0.353741,SCH,рчлемяйюъ,33000.0,3.0,0.0,0,1125.8333333333333,0.034116161616161614
130491,F,28.0,MAR,SPC,23219.0,10,1_32,0.4878,SCH,ябепдкнбяйюъ,40000.0,1.0,0.0,0,2321.9,0.0580475
106716,M,34.0,MAR,SPC,28279.0,12,1_1,0.517792,GRD,йелепнбяйюъ,30000.0,2.0,1.0,0,2356.5833333333335,0.07855277777777778
116495,M,27.0,MAR,UMN,25990.0,10,1_5,0.326236,GRD,мхфецнпндяйюъ,50000.0,2.0,0.0,0,2599.0,0.05198
123993,F,41.0,MAR,SPC,17991.0,12,1_0,0.294329,SCH,аюьйнпрнярюм,25000.0,6.0,0.0,0,1499.25,0.05997
162980,M,25.0,UNM,SPC,18990.0,6,1_3,0.293382,GRD,лняйбю,17800.0,-1.0,-1.0,1,3165.0,0.17780898876404494
35369,M,62.0,MAR,SPC,17189.0,12,1_5,0.588222,GRD,лняйнбяйюъ,40000.0,2.0,0.0,0,1432.4166666666667,0.03581041666666667
91798,F,31.0,MAR,SPC,21187.0,24,1_94,0.501065,GRD,йелепнбяйюъ,56000.0,3.0,0.0,0,882.7916666666666,0.015764136904761906
88565,F,39.0,MAR,SPC,19650.0,10,1_32,0.494229,GRD,рскэяйюъ,35000.0,1.0,0.0,0,1965.0,0.05614285714285714
62555,F,57.0,DIV,BIS,35309.0,10,1_1,0.418336,GRD,уюаюпнбяйхи,90000.0,1.0,0.0,0,3530.9,0.039232222222222224
111860,M,39.0,MAR,PNI,6269.0,12,1_5,0.364885,SCH,хбюмнбяйюъ,30000.0,6.0,0.0,1,522.4166666666666,0.01741388888888889
21743,M,28.0,UNM,SPC,14038.0,10,1_7,0.621682,SCH,аюьйнпрнярюм,30000.0,3.0,0.0,0,1403.8,0.04679333333333333
153275,M,49.0,CIV,SPC,12359.0,10,1_1,0.438371,SCH,опхлнпяйхи,55000.0,3.0,0.0,0,1235.9,0.022470909090909093
110923,F,37.0,UNM,SPC,10990.0,12,1_6,0.599696,SCH,йюксфяйюъ,20000.0,-1.0,-1.0,0,915.8333333333334,0.04579166666666667
102949,F,41.0,UNM,SPC,27579.0,12,1_6,0.548396,SCH,йспяйюъ,20000.0,1.0,0.0,0,2298.25,0.1149125
159122,M,25.0,MAR,SPC,11419.0,12,1_1,0.375485,SCH,юлспяйюъ,40000.0,2.0,0.0,0,951.5833333333334,0.023789583333333333
114430,M,29.0,DIV,SPC,65990.0,18,1_1,0.497718,GRD,лняйнбяйюъ,120000.0,7.0,0.0,1,3666.1111111111113,0.03055092592592593
47644,F,33.0,UNM,SPC,23586.67,10,1_6,0.592681,SCH,йпюямнъпяйхи,20000.0,0.0,0.0,1,2358.667,0.11793334999999999
151402,F,25.0,CIV,SPC,28600.0,10,1_32,0.396446,SCH,оепляйхи,32000.0,-1.0,-1.0,1,2860.0,0.089375
132462,M,29.0,UNM,SPC,28289.0,6,1_5,0.412375,GRD,рюрюпярюм,45000.0,0.0,0.0,0,4714.833333333333,0.10477407407407406
25060,F,29.0,MAR,UMN,19487.0,12,1_4,0.388265,GRD,апъмяйюъ,75000.0,0.0,0.0,0,1623.9166666666667,0.021652222222222222
26996,F,25.0,DIV,SPC,16088.0,10,1_5,0.550094,GRD,рскэяйюъ,25000.0,0.0,0.0,0,1608.8,0.06435199999999999
35481,F,33.0,MAR,SPC,10797.0,12,1_4,0.387901,GRD,ябепдкнбяйюъ,19000.0,2.0,0.0,0,899.75,0.047355263157894734
104028,F,36.0,MAR,SPC,39990.0,12,1_9,0.377769,GRD,яюлюпяйюъ,15000.0,0.0,0.0,0,3332.5,0.22216666666666668
10235,F,30.0,DIV,SPC,13557.0,10,1_6,0.536506,GRD,йелепнбяйюъ,26000.0,3.0,0.0,0,1355.7,0.052142307692307696
67644,M,29.0,CIV,SPC,22461.3,10,1_19,0.527995,SCH,яюмйр-оерепаспц,47000.0,1.0,0.0,0,2246.13,0.04779
63493,F,38.0,MAR,SPC,17954.0,10,1_32,0.316793,SCH,оемгемяйюъ,30000.0,1.0,0.0,0,1795.4,0.05984666666666667
42342,F,39.0,CIV,SPC,11338.0,12,1_1,0.268944,GRD,лняйнбяйюъ,145000.0,2.0,0.0,0,944.8333333333334,0.006516091954022989
17252,M,46.0,MAR,DIR,46990.0,12,1_6,0.783897,GRD,яюлюпяйюъ,80000.0,3.0,0.0,0,3915.8333333333335,0.04894791666666667
